"id","packetSize","interArrival","flowDuration","arrivalTimestamp"
"893","7.125","4136826.197306","62.052393","2026-04-25 00:43:37.260000"
"894","7.125","4130770.667394","61.96156","2026-04-25 00:43:41.391000"
"895","7.125","4130177.132289","61.952657","2026-04-25 00:43:45.521000"
"896","8.142857","4773232.918519","62.052028","2026-04-25 00:43:50.294000"
"897","8.142857","4769865.622887","62.008253","2026-04-25 00:43:55.064000"
"898","7.125","4131443.802516","61.9716569999999","2026-04-25 00:43:59.196000"
"899","7.125","4136019.738515","62.040296","2026-04-25 00:44:03.332000"
"900","7.125","4133818.467458","62.007277","2026-04-25 00:44:07.466000"
"901","7.125","4131704.87086","61.975573","2026-04-25 00:44:11.597000"
"902","7.125","4135727.34197","62.03591","2026-04-25 00:44:15.733000"
"903","7.125","4139900.255203","62.098504","2026-04-25 00:44:19.873000"
"904","7.125","4134623.940786","62.019359","2026-04-25 00:44:24.008000"
"905","7.125","4135642.337799","62.034635","2026-04-25 00:44:28.143000"
"906","7.125","4132814.137141","61.992212","2026-04-25 00:44:32.276000"
"907","7.125","4139406.522115","62.091098","2026-04-25 00:44:36.415000"
"908","7.125","4155120.46814","62.326807","2026-04-25 00:44:40.571000"
"909","7.125","4146284.866333","62.194273","2026-04-25 00:44:44.717000"
"910","7.125","4141861.057281","62.127916","2026-04-25 00:44:48.859000"
"911","7.125","4135598.595937","62.033979","2026-04-25 00:44:52.994000"
"912","7.125","4132589.276632","61.988839","2026-04-25 00:44:57.127000"
"913","7.125","4136047.39507","62.040711","2026-04-25 00:45:01.263000"
"914","7.125","4134104.124705","62.011562","2026-04-25 00:45:05.397000"
"915","7.125","4138418.658574","62.07628","2026-04-25 00:45:09.535000"
"916","6.705882","3878013.938665","62.048223","2026-04-25 00:45:13.413000"
"917","7.125","4141561.667124","62.123425","2026-04-25 00:45:17.555000"
"918","7.125","4139904.594421","62.098569","2026-04-25 00:45:21.695000"
"919","7.125","4129995.393753","61.949931","2026-04-25 00:45:25.825000"
"920","7.125","4136774.206161","62.051613","2026-04-25 00:45:29.962000"
"921","8","4767175.931197","61.973287","2026-04-25 00:45:34.729000"
"922","7","4130136.934916","61.952054","2026-04-25 00:45:38.859000"
"923","7","4133562.612534","62.003439","2026-04-25 00:45:42.993000"
"924","8","4766988.387475","61.970849","2026-04-25 00:45:47.760000"
"925","7","4130971.272786","61.964569","2026-04-25 00:45:51.891000"
"926","7","4130009.539922","61.950143","2026-04-25 00:45:56.021000"
"927","7","4131601.06341","61.974016","2026-04-25 00:46:00.152000"
"928","8","4772892.841926","62.0476069999999","2026-04-25 00:46:04.925000"
"929","7","4136926.603317","62.053899","2026-04-25 00:46:09.062000"
"930","7","4130560.859044","61.958413","2026-04-25 00:46:13.193000"
"931","7","4136887.534459","62.053313","2026-04-25 00:46:17.329000"
"932","7","4129464.610418","61.9419689999999","2026-04-25 00:46:21.459000"
"933","7","4139967.934291","62.099519","2026-04-25 00:46:25.599000"
"934","7","4131366.062164","61.970491","2026-04-25 00:46:29.730000"
"935","7","4129555.273056","61.943329","2026-04-25 00:46:33.860000"
"936","7","4136915.206909","62.053728","2026-04-25 00:46:37.997000"
"937","7.125","4147190.062205","62.207851","2026-04-25 00:46:42.144000"
"938","7.125","4138498.131434","62.077472","2026-04-25 00:46:46.282000"
"939","7.125","4134237.25764","62.013559","2026-04-25 00:46:50.417000"
"940","8.142857","4775067.604505","62.075879","2026-04-25 00:46:55.192000"
"941","7.125","4139742.867152","62.096143","2026-04-25 00:46:59.331000"
"942","7.125","4131632.471085","61.974487","2026-04-25 00:47:03.463000"
"943","7","4140354.808172","62.105322","2026-04-25 00:47:07.603000"
"944","7.125","4132020.266851","61.980304","2026-04-25 00:47:11.735000"
"945","7.125","4131547.276179","61.973209","2026-04-25 00:47:15.867000"
"946","8.142857","4773068.923217","62.049896","2026-04-25 00:47:20.640000"
"947","7.125","4141850.074132","62.127751","2026-04-25 00:47:24.782000"
"948","7.125","4140681.743622","62.110226","2026-04-25 00:47:28.923000"
"949","7.125","4126666.402817","61.899996","2026-04-25 00:47:33.049000"
"950","7.125","4138337.469101","62.075062","2026-04-25 00:47:37.188000"
"951","7.125","4136813.402176","62.052201","2026-04-25 00:47:41.324000"
"952","7.125","4134239.466985","62.013592","2026-04-25 00:47:45.459000"
"953","7.125","4134194.866816","62.012923","2026-04-25 00:47:49.593000"
"954","8.142857","4765284.70332799","61.948701","2026-04-25 00:47:54.358000"
"955","7.125","4131345.796585","61.970187","2026-04-25 00:47:58.489000"
"956","7.125","4141028.197606","62.115423","2026-04-25 00:48:02.630000"
"957","7.125","4131442.467372","61.971637","2026-04-25 00:48:06.762000"
"958","7.125","4133657.868703","62.004868","2026-04-25 00:48:10.896000"
"959","7.125","4129100.942612","61.936514","2026-04-25 00:48:15.025000"
"960","7.125","4130169.804891","61.952547","2026-04-25 00:48:19.155000"
"961","7.125","4131587.998072","61.97382","2026-04-25 00:48:23.286000"
"962","7.125","4132061.386108","61.980921","2026-04-25 00:48:27.418000"
"963","7.125","4140665.737788","62.109986","2026-04-25 00:48:31.559000"
"964","7.125","4136759.471893","62.051392","2026-04-25 00:48:35.696000"
"965","8.142857","4773452.61207","62.054884","2026-04-25 00:48:40.469000"
"966","8.142857","4769191.39348499","61.999488","2026-04-25 00:48:45.239000"
"967","7.125","4144960.276286","62.174404","2026-04-25 00:48:49.384000"
"968","7.125","4140331.538518","62.104973","2026-04-25 00:48:53.524000"
"969","6.333333","3650504.476884","62.058576","2026-04-25 00:48:57.174000"
"970","7.125","4139571.603139","62.093574","2026-04-25 00:49:01.314000"
"971","7.125","4131335.194906","61.970028","2026-04-25 00:49:05.445000"
"972","7.125","4134106.461207","62.011597","2026-04-25 00:49:09.579000"
"973","7.125","4139418.125153","62.091272","2026-04-25 00:49:13.719000"
"974","7.125","4137028.408051","62.055426","2026-04-25 00:49:17.856000"
"975","7.125","4131375.805537","61.970637","2026-04-25 00:49:21.987000"
"976","7.125","4131441.863378","61.971628","2026-04-25 00:49:26.119000"
"977","7.125","4130040.740967","61.950611","2026-04-25 00:49:30.249000"
"978","7.125","4131344.000498","61.97016","2026-04-25 00:49:34.380000"
"979","7.125","4131480.137507","61.972202","2026-04-25 00:49:38.511000"
"980","7.125","4139873.409271","62.098101","2026-04-25 00:49:42.651000"
"981","7.125","4131611.267726","61.974169","2026-04-25 00:49:46.783000"
"982","7.125","4131562.455495","61.973437","2026-04-25 00:49:50.915000"
"983","7.125","4131271.473567","61.969072","2026-04-25 00:49:55.046000"
"984","7.125","4136699.326833","62.05049","2026-04-25 00:49:59.183000"
"985","7.125","4137266.667684","62.059","2026-04-25 00:50:03.320000"
"986","7.125","4131731.796265","61.975977","2026-04-25 00:50:07.452000"
"987","6.875","4137216.86999","62.058253","2026-04-25 00:50:11.589000"
"988","6.875","4131337.738037","61.970066","2026-04-25 00:50:15.720000"
"989","6.875","4131525.468826","61.9728819999999","2026-04-25 00:50:19.852000"
"990","6.875","4136851.453781","62.052772","2026-04-25 00:50:23.988000"
"991","6.875","4131482.330958","61.972235","2026-04-25 00:50:28.120000"
"992","6.875","4139963.801702","62.099457","2026-04-25 00:50:32.260000"
"993","6.875","4134886.995951","62.023305","2026-04-25 00:50:36.395000"
"994","6.875","4136778.004964","62.05167","2026-04-25 00:50:40.532000"
"995","6.875","4136619.853973","62.049298","2026-04-25 00:50:44.668000"
"996","6.875","4138171.593348","62.072574","2026-04-25 00:50:48.806000"
"997","6.875","4138120.524089","62.071808","2026-04-25 00:50:52.944000"
"998","7.85714299999999","4771185.78324","62.025415","2026-04-25 00:50:57.716000"
"999","6.875","4137089.792887","62.056347","2026-04-25 00:51:01.853000"
"1000","7.125","4136898.326874","62.053475","2026-04-25 00:51:05.990000"
"1001","6.875","4136430.263519","62.046454","2026-04-25 00:51:10.126000"
"1002","6.705882","3878595.814109","62.0575329999999","2026-04-25 00:51:14.005000"
"1003","7.125","4129507.462184","61.942612","2026-04-25 00:51:18.134000"
"1004","7.125","4136636.193593","62.049543","2026-04-25 00:51:22.271000"
"1005","7.125","4129245.328903","61.93868","2026-04-25 00:51:26.400000"
"1006","7.125","4136671.336492","62.05007","2026-04-25 00:51:30.537000"
"1007","7.125","4134560.998281","62.018415","2026-04-25 00:51:34.671000"
"1008","7.125","4131639.33754","61.97459","2026-04-25 00:51:38.803000"
"1009","7.125","4131477.657954","61.972165","2026-04-25 00:51:42.934000"
"1010","6.875","4136830.393473","62.052456","2026-04-25 00:51:47.071000"
"1011","7.125","4136998.669306","62.05498","2026-04-25 00:51:51.208000"
"1012","7.125","4139311.059316","62.089666","2026-04-25 00:51:55.348000"
"1013","7.6","4432944.07640199","62.061217","2026-04-25 00:51:59.780000"
"1014","7.125","4142058.006922","62.13087","2026-04-25 00:52:03.923000"
"1015","6.333333","3644272.762186","61.952637","2026-04-25 00:52:07.567000"
"1016","7.125","4132824.929555","61.992374","2026-04-25 00:52:11.700000"
"1017","8.142857","4773640.61429","62.057328","2026-04-25 00:52:16.473000"
"1018","7.125","4137141.466141","62.057122","2026-04-25 00:52:20.610000"
"1019","7.125","4135318.53358","62.029778","2026-04-25 00:52:24.746000"
"1020","7.125","4138787.730535","62.081816","2026-04-25 00:52:28.885000"
"1021","7.125","4133821.725845","62.007326","2026-04-25 00:52:33.018000"
"1022","7.125","4140965.795517","62.114487","2026-04-25 00:52:37.159000"
"1023","7.125","4131239.732107","61.968596","2026-04-25 00:52:41.291000"
"1024","7.125","4136192.146937","62.0428819999999","2026-04-25 00:52:45.427000"
"1025","7.125","4142620.992661","62.139315","2026-04-25 00:52:49.569000"
"1026","7.125","4133599.599202","62.0039939999999","2026-04-25 00:52:53.703000"
"1027","7.125","4137064.266205","62.055964","2026-04-25 00:52:57.840000"
"1028","6.705882","3878422.692418","62.054763","2026-04-25 00:53:01.718000"
"1029","8.142857","4767056.00665199","61.971728","2026-04-25 00:53:06.486000"
"1030","7.125","4131434.599559","61.971519","2026-04-25 00:53:10.617000"
"1031","7.125","4131627.130508","61.9744069999999","2026-04-25 00:53:14.749000"
"1032","7.125","4131405.798594","61.971087","2026-04-25 00:53:18.880000"
"1033","7.125","4136819.934845","62.052299","2026-04-25 00:53:23.017000"
"1034","7","4136804.660161","62.0520699999999","2026-04-25 00:53:27.154000"
"1035","7.125","4131400.203705","61.971003","2026-04-25 00:53:31.285000"
"1036","7.125","4136973.063151","62.054596","2026-04-25 00:53:35.422000"
"1037","6.222222","3650134.002461","62.052278","2026-04-25 00:53:39.072000"
"1038","8.142857","4770275.996282","62.013588","2026-04-25 00:53:43.842000"
"1039","7","4132587.734858","61.988816","2026-04-25 00:53:47.975000"
"1040","7.125","4131532.335281","61.972985","2026-04-25 00:53:52.107000"
"1041","7.125","4130004.994075","61.950075","2026-04-25 00:53:56.237000"
"1042","7","4136827.802658","62.052417","2026-04-25 00:54:00.373000"
"1043","7","4138882.668813","62.08324","2026-04-25 00:54:04.512000"
"1044","7","4136863.994598","62.05296","2026-04-25 00:54:08.649000"
"1045","7","4134550.476074","62.018257","2026-04-25 00:54:12.784000"
"1046","7","4134856.128693","62.022842","2026-04-25 00:54:16.918000"
"1047","7","4131647.920609","61.9747189999999","2026-04-25 00:54:21.050000"
"1048","7","4136831.871668","62.052478","2026-04-25 00:54:25.187000"
"1049","8","4767130.778386","61.9727","2026-04-25 00:54:29.954000"
"1050","7","4140099.732081","62.101496","2026-04-25 00:54:34.094000"
"1051","7","4133461.602529","62.001924","2026-04-25 00:54:38.228000"
"1052","7.125","4134398.937225","62.015984","2026-04-25 00:54:42.362000"
"1053","7.125","4137694.994609","62.065425","2026-04-25 00:54:46.500000"
"1054","7.125","4136376.730601","62.045651","2026-04-25 00:54:50.636000"
"1055","7.125","4132569.805781","61.988547","2026-04-25 00:54:54.769000"
"1056","7.125","4136803.340912","62.05205","2026-04-25 00:54:58.906000"
"1057","6.705882","3878301.754594","62.052828","2026-04-25 00:55:02.784000"
"1058","7.125","4131753.667196","61.976305","2026-04-25 00:55:06.916000"
"1059","8.142857","4767092.007857","61.972196","2026-04-25 00:55:11.683000"
"1060","7.125","4134781.074524","62.021716","2026-04-25 00:55:15.817000"
"1061","7.125","4136845.000585","62.052675","2026-04-25 00:55:19.954000"
"1062","7.125","4139542.99291","62.0931449999999","2026-04-25 00:55:24.094000"
"1063","7.125","4139756.520589","62.096348","2026-04-25 00:55:28.234000"
"1064","7.125","4131575.600306","61.973634","2026-04-25 00:55:32.365000"
"1065","7.125","4138577.604294","62.078664","2026-04-25 00:55:36.504000"
"1066","7.125","4129895.130793","61.948427","2026-04-25 00:55:40.634000"
"1067","8.142857","4766534.145062","61.964944","2026-04-25 00:55:45.400000"
"1068","7.125","4132751.337687","61.9912699999999","2026-04-25 00:55:49.533000"
"1069","7.125","4135699.66952","62.035495","2026-04-25 00:55:53.669000"
"1070","6.333333","3645597.528009","61.9751579999999","2026-04-25 00:55:57.314000"
"1071","7.125","4138380.19371","62.075703","2026-04-25 00:56:01.453000"
"1072","7.125","4132279.872894","61.984198","2026-04-25 00:56:05.585000"
"1073","7.125","4131047.137578","61.965707","2026-04-25 00:56:09.716000"
"1074","7.125","4129544.671377","61.94317","2026-04-25 00:56:13.845000"
"1075","7.125","4128910.064697","61.933651","2026-04-25 00:56:17.974000"
"1076","7.125","4130071.528753","61.951073","2026-04-25 00:56:22.104000"
"1077","7.125","4136558.326085","62.048375","2026-04-25 00:56:26.241000"
"1078","7.125","4135572.465261","62.033587","2026-04-25 00:56:30.377000"
"1079","7.125","4131219.402949","61.968291","2026-04-25 00:56:34.508000"
"1080","7.125","4135428.333282","62.031425","2026-04-25 00:56:38.643000"
"1081","6.875","4136418.120066","62.046272","2026-04-25 00:56:42.780000"
"1082","6.875","4133557.271957","62.003359","2026-04-25 00:56:46.913000"
"1083","6.875","4149431.610107","62.241474","2026-04-25 00:56:51.063000"
"1084","6.875","4138596.995672","62.078955","2026-04-25 00:56:55.201000"
"1085","6.875","4131662.925084","61.974944","2026-04-25 00:56:59.333000"
"1086","6.875","4136744.674047","62.0511699999999","2026-04-25 00:57:03.470000"
"1087","6.47058799999999","3872882.753611","61.966124","2026-04-25 00:57:07.343000"
"1088","6.875","4136813.131968","62.052197","2026-04-25 00:57:11.479000"
"1089","6.47058799999999","3873598.6799","61.977579","2026-04-25 00:57:15.353000"
"1090","6.875","4135444.863637","62.031673","2026-04-25 00:57:19.488000"
"1091","6.875","4136750.268936","62.051254","2026-04-25 00:57:23.625000"
"1092","7.125","4139847.2627","62.097709","2026-04-25 00:57:27.765000"
"1093","7.125","4137124.331792","62.056865","2026-04-25 00:57:31.902000"
"1094","7.125","4136843.395233","62.052651","2026-04-25 00:57:36.039000"
"1095","7.125","4130158.265432","61.952374","2026-04-25 00:57:40.169000"
"1096","7.125","4138190.857569","62.072863","2026-04-25 00:57:44.307000"
"1097","7.125","4134488.725662","62.017331","2026-04-25 00:57:48.442000"
"1098","7.125","4136959.53687","62.054393","2026-04-25 00:57:52.579000"
"1099","7.125","4131795.26329","61.976929","2026-04-25 00:57:56.711000"
"1100","7.125","4137093.877792","62.056408","2026-04-25 00:58:00.848000"
"1101","7.125","4131189.393997","61.967841","2026-04-25 00:58:04.979000"
"1102","7.125","4137055.206299","62.055828","2026-04-25 00:58:09.116000"
"1103","7.125","4136875.788371","62.053137","2026-04-25 00:58:13.253000"
"1104","7.125","4130964.930852","61.964474","2026-04-25 00:58:17.384000"
"1105","7.125","4133655.659358","62.004835","2026-04-25 00:58:21.517000"
"1106","7.125","4135906.998316","62.038605","2026-04-25 00:58:25.653000"
"1107","7.125","4137050.13593","62.055752","2026-04-25 00:58:29.790000"
"1108","7.125","4134455.728531","62.016836","2026-04-25 00:58:33.925000"
"1109","7.125","4138622.12499","62.079332","2026-04-25 00:58:38.063000"
"1110","7.125","4141513.665517","62.122705","2026-04-25 00:58:42.205000"
"1111","6.333333","3655312.005211","62.140304","2026-04-25 00:58:45.860000"
"1112","7.125","4144965.33076","62.17448","2026-04-25 00:58:50.005000"
"1113","7.125","4134697.802862","62.020467","2026-04-25 00:58:54.140000"
"1114","7.125","4137268.543243","62.059028","2026-04-25 00:58:58.277000"
"1115","6.705882","3876855.000854","62.02968","2026-04-25 00:59:02.154000"
"1116","7.125","4132365.0678","61.985476","2026-04-25 00:59:06.286000"
"1117","7.125","4131257.597605","61.968864","2026-04-25 00:59:10.418000"
"1118","6.705882","3876981.928945","62.031711","2026-04-25 00:59:14.295000"
"1119","7.125","4137061.341604","62.0559199999999","2026-04-25 00:59:18.432000"
"1120","7.125","4131536.197662","61.973043","2026-04-25 00:59:22.563000"
"1121","7.125","4131673.192978","61.975098","2026-04-25 00:59:26.695000"
"1122","7.125","4131368.001302","61.9705199999999","2026-04-25 00:59:30.826000"
"1123","6.333333","3647179.757848","62.002056","2026-04-25 00:59:34.473000"
"1124","8.142857","4777272.847983","62.104547","2026-04-25 00:59:39.251000"
"1125","7","4136863.19987","62.052948","2026-04-25 00:59:43.388000"
"1126","7","4136924.727758","62.053871","2026-04-25 00:59:47.524000"
"1127","7","4140952.332815","62.114285","2026-04-25 00:59:51.665000"
"1128","7","4135122.187932","62.026833","2026-04-25 00:59:55.801000"
"1129","7","4136864.344279","62.052965","2026-04-25 00:59:59.937000"
"1130","7","4137084.070841","62.056261","2026-04-25 01:00:04.075000"
"1131","7","4135327.212016","62.029908","2026-04-25 01:00:08.210000"
"1132","7","4129883.273443","61.948249","2026-04-25 01:00:12.340000"
"1133","7","4131363.677979","61.970455","2026-04-25 01:00:16.471000"
"1134","7","4131790.399551","61.976856","2026-04-25 01:00:20.603000"
"1135","7.125","4130309.724808","61.954646","2026-04-25 01:00:24.733000"
"1136","8","4766948.681611","61.970333","2026-04-25 01:00:29.500000"
"1137","7.125","4137321.074804","62.059816","2026-04-25 01:00:33.637000"
"1138","7.125","4130239.597956","61.953594","2026-04-25 01:00:37.768000"
"1139","7.125","4130305.544535","61.9545829999999","2026-04-25 01:00:41.898000"
"1140","7.125","4141521.263123","62.1228189999999","2026-04-25 01:00:46.040000"
"1141","8.142857","4786305.996088","62.221978","2026-04-25 01:00:50.826000"
"1142","6.705882","3881076.559424","62.097225","2026-04-25 01:00:54.707000"
"1143","6.333333","3647945.936988","62.015081","2026-04-25 01:00:58.355000"
"1144","7.125","4137825.934092","62.067389","2026-04-25 01:01:02.493000"
"1145","7.125","4139116.605123","62.086749","2026-04-25 01:01:06.632000"
"1146","7.125","4131543.254852","61.973149","2026-04-25 01:01:10.763000"
"1147","7.125","4137023.878098","62.055358","2026-04-25 01:01:14.900000"
"1148","7.125","4131263.065338","61.968946","2026-04-25 01:01:19.032000"
"1149","6.333333","3649408.522774","62.039945","2026-04-25 01:01:22.681000"
"1150","7.125","4136897.532145","62.053463","2026-04-25 01:01:26.818000"
"1151","7.125","4137092.987696","62.056395","2026-04-25 01:01:30.955000"
"1152","7.125","4131223.869324","61.968358","2026-04-25 01:01:35.086000"
"1153","7.125","4136860.338847","62.052905","2026-04-25 01:01:39.223000"
"1154","7.125","4141923.999786","62.12886","2026-04-25 01:01:43.365000"
"1155","7.125","4133265.14562","61.998977","2026-04-25 01:01:47.498000"
"1156","7.125","4131611.267726","61.974169","2026-04-25 01:01:51.630000"
"1157","7.125","4136986.668905","62.0548","2026-04-25 01:01:55.767000"
"1158","7.125","4131546.592712","61.973199","2026-04-25 01:01:59.898000"
"1159","7.125","4136795.05984","62.051926","2026-04-25 01:02:04.035000"
"1160","7.125","4136909.468969","62.053642","2026-04-25 01:02:08.172000"
"1161","7.125","4136030.721664","62.040461","2026-04-25 01:02:12.308000"
"1162","7.125","4132056.601842","61.980849","2026-04-25 01:02:16.440000"
"1163","7.125","4134953.069687","62.024296","2026-04-25 01:02:20.575000"
"1164","7.125","4137155.659993","62.057335","2026-04-25 01:02:24.712000"
"1165","7.125","4131819.200516","61.977288","2026-04-25 01:02:28.844000"
"1166","7.125","4136730.337143","62.050955","2026-04-25 01:02:32.981000"
"1167","6.705882","3873555.615544","61.97689","2026-04-25 01:02:36.854000"
"1168","7.125","4140420.675278","62.10631","2026-04-25 01:02:40.995000"
"1169","7.125","4132980.807622","61.994712","2026-04-25 01:02:45.128000"
"1170","7.125","4147786.331177","62.216795","2026-04-25 01:02:49.276000"
"1171","6.47058799999999","3871666.237712","61.94666","2026-04-25 01:02:53.147000"
"1172","6.875","4143357.928594","62.150369","2026-04-25 01:02:57.291000"
"1173","6.875","4131958.738963","61.979381","2026-04-25 01:03:01.423000"
"1174","6.875","4139410.527547","62.0911579999999","2026-04-25 01:03:05.562000"
"1175","6.875","4136665.932337","62.049989","2026-04-25 01:03:09.699000"
"1176","6.875","4131940.460205","61.9791069999999","2026-04-25 01:03:13.831000"
"1177","6.875","4131438.541412","61.971578","2026-04-25 01:03:17.962000"
"1178","7.125","4129596.598943","61.943949","2026-04-25 01:03:22.092000"
"1179","7.125","4136900.997162","62.053515","2026-04-25 01:03:26.229000"
"1180","8.142857","4767134.849842","61.972753","2026-04-25 01:03:30.996000"
"1181","7.125","4131606.197357","61.974093","2026-04-25 01:03:35.127000"
"1182","7.125","4131241.067251","61.968616","2026-04-25 01:03:39.259000"
"1183","7.125","4129620.059331","61.944301","2026-04-25 01:03:43.388000"
"1184","7.125","4136958.392461","62.054376","2026-04-25 01:03:47.525000"
"1185","7.125","4131496.334076","61.9724449999999","2026-04-25 01:03:51.657000"
"1186","7.125","4131438.668569","61.97158","2026-04-25 01:03:55.788000"
"1187","7.125","4137644.79955","62.064672","2026-04-25 01:03:59.926000"
"1188","7.125","4131722.466151","61.975837","2026-04-25 01:04:04.057000"
"1189","7.125","4129853.789012","61.947807","2026-04-25 01:04:08.187000"
"1190","7.125","4131692.870458","61.975393","2026-04-25 01:04:12.319000"
"1191","7.125","4134662.532806","62.019938","2026-04-25 01:04:16.454000"
"1192","7.125","4130974.340439","61.964615","2026-04-25 01:04:20.585000"
"1193","7.125","4131535.259883","61.973029","2026-04-25 01:04:24.716000"
"1194","7.125","4137124.474843","62.056867","2026-04-25 01:04:28.853000"
"1195","7.125","4131647.12588","61.974707","2026-04-25 01:04:32.985000"
"1196","8.142857","4772927.540999","62.048058","2026-04-25 01:04:37.758000"
"1197","7.125","4137060.864766","62.055913","2026-04-25 01:04:41.895000"
"1198","6.705882","3875771.507621","62.0123439999999","2026-04-25 01:04:45.771000"
"1199","7.125","4136070.267359","62.041054","2026-04-25 01:04:49.907000"
"1200","7.125","4144440.937042","62.166614","2026-04-25 01:04:54.051000"
"1201","7.125","4129869.270325","61.948039","2026-04-25 01:04:58.181000"
"1202","7.125","4131699.323654","61.97549","2026-04-25 01:05:02.313000"
"1203","7.125","4131672.732035","61.975091","2026-04-25 01:05:06.444000"
"1204","7.125","4129984.998703","61.949775","2026-04-25 01:05:10.574000"
"1205","7.125","4136604.992549","62.049075","2026-04-25 01:05:14.711000"
"1206","7.125","4131838.33758","61.977575","2026-04-25 01:05:18.843000"
"1207","7.125","4131678.009033","61.97517","2026-04-25 01:05:22.975000"
"1208","7.125","4129723.803202","61.945857","2026-04-25 01:05:27.104000"
"1209","8.142857","4765441.307655","61.950737","2026-04-25 01:05:31.870000"
"1210","7.125","4140688.403447","62.110326","2026-04-25 01:05:36.010000"
"1211","7.125","4129191.859563","61.937878","2026-04-25 01:05:40.140000"
"1212","7","4133416.27121","62.0012439999999","2026-04-25 01:05:44.273000"
"1213","7.125","4140371.068319","62.105566","2026-04-25 01:05:48.413000"
"1214","7.125","4136068.471273","62.041027","2026-04-25 01:05:52.549000"
"1215","7.125","4133162.260056","61.997434","2026-04-25 01:05:56.683000"
"1216","7.125","4137084.325155","62.056265","2026-04-25 01:06:00.820000"
"1217","7.125","4136951.875687","62.054278","2026-04-25 01:06:04.957000"
"1218","7.125","4140287.6695","62.104315","2026-04-25 01:06:09.097000"
"1219","7.125","4134937.397639","62.024061","2026-04-25 01:06:13.232000"
"1220","7.125","4137009.127935","62.055137","2026-04-25 01:06:17.369000"
"1221","7.125","4134446.795781","62.016702","2026-04-25 01:06:21.503000"
"1222","7.125","4137289.126714","62.059337","2026-04-25 01:06:25.641000"
"1223","8.142857","4775181.385187","62.077358","2026-04-25 01:06:30.416000"
"1224","7.125","4136630.805333","62.049462","2026-04-25 01:06:34.552000"
"1225","7.125","4133990.271886","62.009854","2026-04-25 01:06:38.686000"
"1226","7.125","4141270.589828","62.119059","2026-04-25 01:06:42.828000"
"1227","7.125","4131422.201792","61.971333","2026-04-25 01:06:46.959000"
"1228","7.125","4146520.805359","62.197812","2026-04-25 01:06:51.106000"
"1229","7.125","4134705.591202","62.020584","2026-04-25 01:06:55.240000"
"1230","7.125","4132182.20075","61.982733","2026-04-25 01:06:59.373000"
"1231","7.125","4131408.198675","61.971123","2026-04-25 01:07:03.504000"
"1232","7.125","4131876.532237","61.978148","2026-04-25 01:07:07.636000"
"1233","7.125","4134735.72731","62.021036","2026-04-25 01:07:11.771000"
"1234","7.125","4129817.406336","61.947261","2026-04-25 01:07:15.900000"
"1235","7.125","4141735.458374","62.126032","2026-04-25 01:07:20.042000"
"1236","7.125","4131456.788381","61.971852","2026-04-25 01:07:24.174000"
"1237","6.875","4140538.867315","62.1080829999999","2026-04-25 01:07:28.314000"
"1238","6.875","4136997.588476","62.054964","2026-04-25 01:07:32.451000"
"1239","6.875","4136900.726954","62.053511","2026-04-25 01:07:36.588000"
"1240","6.875","4131920.79862","61.978812","2026-04-25 01:07:40.720000"
"1241","7.333333","4426607.779094","61.972509","2026-04-25 01:07:45.147000"
"1242","6.875","4141930.135091","62.128952","2026-04-25 01:07:49.288000"
"1243","7.125","4131985.457738","61.9797819999999","2026-04-25 01:07:53.420000"
"1244","6.875","4140350.993474","62.105265","2026-04-25 01:07:57.561000"
"1245","7.125","4136802.403132","62.052036","2026-04-25 01:08:01.698000"
"1246","7.6","154558.862959","2.163824","2026-04-25 01:08:01.852000"
"1247","7.125","4136792.135239","62.0518819999999","2026-04-25 01:08:05.989000"
"1248","7.125","1596104.987462","23.941575","2026-04-25 01:08:07.585000"
"1249","7.125","4071173.938115","61.067609","2026-04-25 01:08:11.656000"
"1250","7.125","3731546.274821","55.9731939999999","2026-04-25 01:08:15.388000"
"1251","7.125","401415.793101","6.021237","2026-04-25 01:08:15.789000"
"1252","7.125","1672083.473206","25.081252","2026-04-25 01:08:17.461000"
"1253","7.125","2329679.473241","34.945192","2026-04-25 01:08:19.791000"
"1254","7.125","400149.536133","6.002243","2026-04-25 01:08:20.191000"
"1255","7.125","2135127.337774","32.02691","2026-04-25 01:08:22.326000"
"1256","7.125","1929878.266652","28.948174","2026-04-25 01:08:24.256000"
"1257","7.125","792147.334417","11.88221","2026-04-25 01:08:25.048000"
"1258","7.125","2128998.676936","31.93498","2026-04-25 01:08:27.177000"
"1259","7.125","3866603.740056","57.999056","2026-04-25 01:08:31.044000"
"1260","6.875","201079.797745","3.016197","2026-04-25 01:08:31.245000"
"1261","6.875","1736290.454865","26.044357","2026-04-25 01:08:32.981000"
"1262","6.875","331684.2556","4.975264","2026-04-25 01:08:33.313000"
"1263","6.875","400478.331248","6.007175","2026-04-25 01:08:33.713000"
"1264","6.875","2540186.405182","38.102796","2026-04-25 01:08:36.254000"
"1265","7.125","2804218.260447","42.063274","2026-04-25 01:08:39.058000"
"1266","6.875","1465022.865931","21.975343","2026-04-25 01:08:40.523000"
"1267","6.875","397154.267629","5.957314","2026-04-25 01:08:40.920000"
"1268","6.875","4131435.934703","61.971539","2026-04-25 01:08:45.051000"
"1269","6.875","995227.066676","14.928406","2026-04-25 01:08:46.047000"
"1270","6.875","2734454.743067","41.016821","2026-04-25 01:08:48.781000"
"1271","6.875","333669.471741","5.005042","2026-04-25 01:08:49.115000"
